latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
39.95965,33.14455,305.11,0.4,0.37,2020-08-20,2333,N,VIIRS,n,2,287.5,0.85,N,2
40.26131,30.04197,301.09,0.51,0.41,2020-08-20,2333,N,VIIRS,n,2,287.77,0.87,N,0
38.24147,41.98536,303.96,0.43,0.46,2020-08-20,2333,N,VIIRS,n,2,291.43,0.57,N,0
38.65146,39.76811,330.79,0.5,0.41,2020-08-20,2333,N,VIIRS,n,2,293.08,7.25,N,2
39.63334,33.81919,312.22,0.39,0.36,2020-08-20,2333,N,VIIRS,n,2,286.61,0.72,N,0
39.59398,32.4222,299.03,0.42,0.37,2020-08-20,2333,N,VIIRS,n,2,286.28,0.93,N,2
39.83804,30.30233,305.44,0.5,0.41,2020-08-20,2333,N,VIIRS,n,2,287.26,1.29,N,2
39.83759,30.30027,308.75,0.49,0.41,2020-08-20,2333,N,VIIRS,n,2,287.47,1.61,N,2
38.45413,38.7261,308.2,0.46,0.39,2020-08-20,2333,N,VIIRS,n,2,295.3,1.46,N,2
37.61179,42.07232,312.85,0.45,0.47,2020-08-20,2334,N,VIIRS,n,2,292.06,1.8,N,0
37.61063,42.0775,316.75,0.45,0.47,2020-08-20,2334,N,VIIRS,n,2,291.51,1.8,N,0
38.36415,38.40142,312.52,0.45,0.39,2020-08-20,2334,N,VIIRS,n,2,291.49,1.57,N,0
37.60546,42.08038,305.75,0.45,0.47,2020-08-20,2334,N,VIIRS,n,2,292.16,1.24,N,0
37.44061,42.56278,317.04,0.48,0.48,2020-08-20,2334,N,VIIRS,n,2,291.6,2.31,N,0
38.01863,39.89906,305.79,0.52,0.42,2020-08-20,2334,N,VIIRS,n,2,291.78,1.54,N,0
38.01743,39.9049,317.82,0.52,0.42,2020-08-20,2334,N,VIIRS,n,2,293.68,1.54,N,0
39.8644,26.24131,308.43,0.52,0.5,2020-08-20,2334,N,VIIRS,n,2,289.73,2.06,N,2
39.4845,30.04034,296.53,0.5,0.41,2020-08-20,2334,N,VIIRS,n,2,285.15,0.87,N,2
38.9326,31.95133,301.32,0.42,0.38,2020-08-20,2334,N,VIIRS,n,2,286.86,0.76,N,0
37.72189,38.49431,302.19,0.46,0.39,2020-08-20,2334,N,VIIRS,n,2,291.43,0.58,N,0
37.52316,39.39709,302.27,0.51,0.41,2020-08-20,2334,N,VIIRS,n,2,290.47,0.81,N,0
37.51946,39.39593,306.89,0.51,0.41,2020-08-20,2334,N,VIIRS,n,2,289,0.81,N,0
37.51464,39.40038,306.54,0.51,0.41,2020-08-20,2334,N,VIIRS,n,2,289.9,1.39,N,0
37.50612,39.40363,319.55,0.51,0.41,2020-08-20,2334,N,VIIRS,n,2,291.63,1.56,N,0
37.66587,38.4334,305.28,0.46,0.39,2020-08-20,2334,N,VIIRS,n,2,294.06,0.55,N,0
37.56477,38.83519,328.4,0.48,0.4,2020-08-20,2334,N,VIIRS,n,2,296.79,4.01,N,0
37.69471,38.08829,306.33,0.45,0.39,2020-08-20,2334,N,VIIRS,n,2,296.04,0.67,N,2
37.84583,37.11111,296.72,0.42,0.37,2020-08-20,2334,N,VIIRS,n,2,283.91,0.34,N,0
38.64871,31.8942,297.51,0.42,0.38,2020-08-20,2334,N,VIIRS,n,2,285.35,0.63,N,0
38.33998,33.99562,321.65,0.39,0.36,2020-08-20,2334,N,VIIRS,n,2,288.11,1.07,N,0
38.33668,33.99482,297.25,0.39,0.36,2020-08-20,2334,N,VIIRS,n,2,287.19,1.07,N,0
37.79158,37.23398,301.65,0.42,0.38,2020-08-20,2334,N,VIIRS,n,2,286.85,0.62,N,0
38.28584,33.4454,307.97,0.39,0.36,2020-08-20,2334,N,VIIRS,n,2,290.09,1.12,N,0
38.65834,30.61843,306.12,0.47,0.4,2020-08-20,2334,N,VIIRS,n,2,287.91,1.16,N,2
37.56037,37.06538,304.41,0.42,0.38,2020-08-20,2334,N,VIIRS,n,2,292.86,0.54,N,0
38.7533,26.95031,322.15,0.46,0.47,2020-08-20,2334,N,VIIRS,n,2,292.22,2.44,N,2
38.74157,26.93236,303.71,0.46,0.47,2020-08-20,2334,N,VIIRS,n,2,290.88,0.71,N,2
38.73623,26.94251,314.32,0.46,0.47,2020-08-20,2334,N,VIIRS,n,2,294.62,1.96,N,2
38.73576,26.94785,307.42,0.46,0.47,2020-08-20,2334,N,VIIRS,n,2,294.48,1.96,N,2
38.73432,26.9642,309.37,0.46,0.47,2020-08-20,2334,N,VIIRS,n,2,291.52,1,N,2
37.93772,32.53543,304.19,0.4,0.37,2020-08-20,2334,N,VIIRS,n,2,289.54,0.57,N,2
37.33414,35.78644,304.6,0.39,0.36,2020-08-20,2334,N,VIIRS,n,2,292.41,1.55,N,0
37.85738,31.65779,321.38,0.42,0.38,2020-08-20,2334,N,VIIRS,n,2,285.65,2.22,N,0
37.80224,31.79709,311.16,0.42,0.38,2020-08-20,2334,N,VIIRS,n,2,286.18,1.25,N,0
36.79786,37.02163,310.55,0.42,0.38,2020-08-20,2334,N,VIIRS,n,2,294.45,0.55,N,0
37.8607,29.37435,309.86,0.52,0.41,2020-08-20,2334,N,VIIRS,n,2,291.32,1.8,N,2
36.73914,36.20938,312.64,0.4,0.37,2020-08-20,2334,N,VIIRS,n,2,296.5,2.83,N,2
36.73577,36.20848,330.58,0.4,0.37,2020-08-20,2334,N,VIIRS,n,2,295.83,2.83,N,2
36.73499,36.21294,306.26,0.4,0.37,2020-08-20,2334,N,VIIRS,n,2,295.65,3.38,N,2
36.73241,36.20758,327.55,0.4,0.37,2020-08-20,2334,N,VIIRS,n,2,295.76,4.71,N,2
36.73163,36.21205,308.45,0.4,0.37,2020-08-20,2334,N,VIIRS,n,2,295.7,3.66,N,2
36.87094,34.76447,309.3,0.39,0.36,2020-08-20,2334,N,VIIRS,n,2,294.68,1.13,N,2
36.86835,34.75935,307.7,0.39,0.36,2020-08-20,2334,N,VIIRS,n,2,294.67,1.45,N,2
37.25411,30.4413,305.69,0.46,0.39,2020-08-20,2334,N,VIIRS,n,2,291.7,0.87,N,2
37.25299,30.44479,306.63,0.46,0.39,2020-08-20,2334,N,VIIRS,n,2,291.55,1.18,N,2
36.25131,36.51302,310.88,0.42,0.37,2020-08-20,2334,N,VIIRS,n,2,294.84,1.23,N,0
36.26352,33.72971,308.73,0.38,0.36,2020-08-20,2334,N,VIIRS,n,2,295.56,0.96,N,2
39.86767,26.24547,300.91,0.59,0.7,2020-08-21,0114,N,VIIRS,n,2,287.05,1,N,2
39.86697,26.24639,302.28,0.59,0.7,2020-08-21,0114,N,VIIRS,n,2,287.46,1.29,N,2
38.75232,26.94775,306.15,0.69,0.74,2020-08-21,0114,N,VIIRS,n,2,287.89,0.94,N,2
38.75089,26.94966,306.45,0.69,0.74,2020-08-21,0114,N,VIIRS,n,2,288.17,1.68,N,2
38.73812,26.94238,307.09,0.69,0.74,2020-08-21,0114,N,VIIRS,n,2,289.61,2.26,N,2
37.25227,40.18951,367,0.6,0.71,2020-08-21,0914,N,VIIRS,h,2,310.88,19.2,D,0
37.25029,40.18287,354.64,0.6,0.71,2020-08-21,0914,N,VIIRS,n,2,310.26,19.2,D,0
37.25041,40.18848,367,0.6,0.71,2020-08-21,0914,N,VIIRS,h,2,312.16,23.56,D,0
37.24838,40.18187,343.4,0.6,0.71,2020-08-21,0914,N,VIIRS,n,2,309.47,13,D,0
37.25666,40.18573,354.07,0.6,0.71,2020-08-21,0914,N,VIIRS,n,2,308.25,11.98,D,0
37.25463,40.1791,339.07,0.6,0.71,2020-08-21,0914,N,VIIRS,n,2,310.11,7.59,D,0
37.87237,41.98622,341.86,0.47,0.64,2020-08-21,0914,N,VIIRS,n,2,307.68,2.5,D,0
37.26292,39.90189,334.4,0.62,0.71,2020-08-21,0914,N,VIIRS,l,2,308.8,4.3,D,0
38.16401,40.32304,367,0.56,0.69,2020-08-21,0915,N,VIIRS,h,2,310.89,6.41,D,0
37.87055,41.98736,341.99,0.47,0.64,2020-08-21,0915,N,VIIRS,n,2,307.94,4.04,D,0
37.88,40.50589,367,0.56,0.69,2020-08-21,0915,N,VIIRS,h,2,306.63,8.69,D,0
37.87815,40.49963,342.01,0.56,0.69,2020-08-21,0915,N,VIIRS,n,2,307.35,8.69,D,0
37.88614,40.50345,344.91,0.56,0.69,2020-08-21,0915,N,VIIRS,n,2,305.89,6.44,D,0
37.88233,40.50277,367,0.56,0.69,2020-08-21,0915,N,VIIRS,h,2,310.4,20.62,D,0
38.14108,40.96322,352.51,0.52,0.67,2020-08-21,0915,N,VIIRS,n,2,312.66,5.55,D,0
38.14693,40.96045,341.64,0.52,0.67,2020-08-21,0915,N,VIIRS,n,2,309.71,4.33,D,0
38.14598,40.96112,367,0.52,0.67,2020-08-21,0915,N,VIIRS,h,2,311.05,12.69,D,0
38.01399,39.89477,338.81,0.59,0.7,2020-08-21,0915,N,VIIRS,n,2,308.57,5.92,D,0
38.16206,40.31651,344.98,0.56,0.69,2020-08-21,0915,N,VIIRS,n,2,311.94,6.41,D,0
38.16492,40.32015,367,0.56,0.69,2020-08-21,0915,N,VIIRS,h,2,313.47,12.09,D,0
38.38248,40.30249,340.92,0.55,0.68,2020-08-21,0915,N,VIIRS,n,2,311.72,4.91,D,0
38.37862,40.30429,342.66,0.55,0.68,2020-08-21,0915,N,VIIRS,n,2,312.77,5.97,D,0
39.10401,42.38518,367,0.42,0.61,2020-08-21,0915,N,VIIRS,h,2,314.36,13.63,D,0
39.10271,42.38046,367,0.42,0.61,2020-08-21,0915,N,VIIRS,h,2,315.81,9.33,D,0
39.1026,42.38765,356.57,0.42,0.61,2020-08-21,0915,N,VIIRS,n,2,314.76,11.85,D,0
39.10127,42.38293,341.86,0.42,0.61,2020-08-21,0915,N,VIIRS,n,2,316.58,6.98,D,0
39.10656,42.38021,367,0.42,0.61,2020-08-21,0915,N,VIIRS,h,2,312.31,6.98,D,0
38.65327,39.77089,341.67,0.58,0.69,2020-08-21,0915,N,VIIRS,n,2,304.35,6.25,D,2
36.26999,36.49992,347.99,0.54,0.42,2020-08-21,1055,N,VIIRS,n,2,304.18,11.72,D,0
36.69291,38.95345,338.67,0.49,0.48,2020-08-21,1055,N,VIIRS,l,2,310.73,6.72,D,0
36.81921,38.64072,346.8,0.47,0.48,2020-08-21,1055,N,VIIRS,n,2,319.45,14.87,D,0
36.79462,37.77023,345.04,0.42,0.45,2020-08-21,1055,N,VIIRS,n,2,309.51,3.78,D,0
36.79417,37.76691,336.6,0.42,0.45,2020-08-21,1055,N,VIIRS,l,2,309.42,6.84,D,0
37.17786,41.99659,367,0.36,0.58,2020-08-21,1055,N,VIIRS,h,2,318.71,27.7,D,0
37.17761,41.99239,367,0.36,0.58,2020-08-21,1055,N,VIIRS,h,2,316.95,7.25,D,0
37.18322,41.99598,343.32,0.36,0.58,2020-08-21,1055,N,VIIRS,n,2,311.65,5.21,D,0
36.71718,36.20099,336.75,0.53,0.42,2020-08-21,1055,N,VIIRS,n,2,297.78,3.28,D,2
36.78951,35.48178,330.96,0.49,0.41,2020-08-21,1055,N,VIIRS,n,2,299.41,2.14,D,0
36.87798,34.89694,333.19,0.47,0.4,2020-08-21,1055,N,VIIRS,n,2,302.24,2.72,D,0
36.87735,34.89167,335.86,0.47,0.4,2020-08-21,1055,N,VIIRS,n,2,302.15,2.72,D,0
36.94716,35.08241,331.88,0.48,0.4,2020-08-21,1055,N,VIIRS,n,2,300.51,2.2,D,0
36.95941,35.09115,346.87,0.48,0.4,2020-08-21,1055,N,VIIRS,n,2,303.65,13.69,D,0
36.96309,35.09048,337.66,0.48,0.4,2020-08-21,1055,N,VIIRS,n,2,298.27,13.69,D,0
37.57652,42.09552,335.73,0.37,0.58,2020-08-21,1055,N,VIIRS,l,2,309.77,5.28,D,0
37.10608,36.27719,337.76,0.54,0.42,2020-08-21,1055,N,VIIRS,n,2,300.97,5.08,D,0
37.11819,36.02434,332.37,0.53,0.42,2020-08-21,1055,N,VIIRS,n,2,301.54,3.01,D,0
37.31902,37.1123,334.3,0.4,0.44,2020-08-21,1055,N,VIIRS,l,2,304.44,3.16,D,0
37.31857,37.10779,335.16,0.4,0.44,2020-08-21,1055,N,VIIRS,n,2,304.18,2.38,D,0
37.2244,35.73564,335.57,0.51,0.41,2020-08-21,1055,N,VIIRS,n,2,305,3.02,D,0
37.22339,35.73935,336.18,0.51,0.41,2020-08-21,1055,N,VIIRS,n,2,303.66,2.66,D,0
37.28311,35.89603,338.14,0.52,0.42,2020-08-21,1055,N,VIIRS,n,2,302.74,6.84,D,0
37.28246,35.89012,334.21,0.52,0.42,2020-08-21,1055,N,VIIRS,n,2,302.89,4.06,D,0
37.27542,35.82545,330.74,0.52,0.41,2020-08-21,1055,N,VIIRS,l,2,303.5,3.08,D,0
37.29077,35.89473,338.58,0.52,0.42,2020-08-21,1055,N,VIIRS,n,2,303.85,4.33,D,0
37.28369,35.83,351.99,0.52,0.41,2020-08-21,1055,N,VIIRS,n,2,306.41,10.84,D,0
37.30381,35.7314,336.83,0.51,0.41,2020-08-21,1055,N,VIIRS,n,2,305.22,5.62,D,0
37.30761,35.73074,332.91,0.51,0.41,2020-08-21,1055,N,VIIRS,l,2,303.34,3.28,D,0
37.34145,35.79022,336.03,0.52,0.41,2020-08-21,1055,N,VIIRS,l,2,306.44,3.72,D,0
37.34007,35.7897,334.75,0.52,0.41,2020-08-21,1055,N,VIIRS,l,2,306.06,4.63,D,0
37.33944,35.78385,332.24,0.52,0.41,2020-08-21,1055,N,VIIRS,l,2,305.2,4.63,D,0
37.86941,41.98487,343.41,0.37,0.58,2020-08-21,1055,N,VIIRS,l,2,317.24,4.47,D,0
37.87509,41.98956,342.12,0.37,0.58,2020-08-21,1055,N,VIIRS,l,2,313.97,4.78,D,0
37.89098,42.18102,367,0.38,0.59,2020-08-21,1055,N,VIIRS,h,2,309.38,13.54,D,0
37.89073,42.17624,367,0.38,0.59,2020-08-21,1055,N,VIIRS,h,2,316.54,15.79,D,0
36.86743,30.80837,339.58,0.38,0.36,2020-08-21,1055,N,VIIRS,l,2,314.03,2.09,D,0
37.99944,40.57402,350.53,0.62,0.54,2020-08-21,1055,N,VIIRS,n,2,319.17,24.4,D,0
38.24297,40.53973,346.01,0.62,0.54,2020-08-21,1055,N,VIIRS,n,2,315.02,15.18,D,0
38.24247,40.53246,347.18,0.62,0.54,2020-08-21,1055,N,VIIRS,n,2,316.98,13.3,D,0
37.39999,31.91923,340.87,0.39,0.36,2020-08-21,1055,N,VIIRS,n,2,312.49,6.02,D,0
38.27507,39.91968,354.91,0.57,0.52,2020-08-21,1055,N,VIIRS,n,2,315.8,16.18,D,0
37.77201,31.72068,343.54,0.39,0.36,2020-08-21,1055,N,VIIRS,n,2,316.77,4.3,D,0
37.77533,31.71993,347.43,0.39,0.36,2020-08-21,1055,N,VIIRS,n,2,318.22,4.3,D,0
37.80555,31.7513,349.4,0.39,0.36,2020-08-21,1055,N,VIIRS,n,2,315.79,7.96,D,0
38.46866,33.29289,340.7,0.43,0.38,2020-08-21,1055,N,VIIRS,n,2,310.75,4.17,D,0
39.19222,37.32299,337.09,0.43,0.46,2020-08-21,1055,N,VIIRS,n,2,307.36,2.77,D,0
39.19169,37.32027,335.56,0.43,0.46,2020-08-21,1055,N,VIIRS,l,2,306.94,1.35,D,0
38.71257,29.59544,347.5,0.39,0.36,2020-08-21,1055,N,VIIRS,n,2,304.86,4.98,D,0
38.49788,27.80862,334.36,0.41,0.37,2020-08-21,1056,N,VIIRS,l,2,306.55,2.43,D,0
38.549,27.73468,335.63,0.42,0.37,2020-08-21,1056,N,VIIRS,n,2,303.12,2.46,D,0
41.17527,32.63246,332.46,0.43,0.38,2020-08-21,1056,N,VIIRS,l,2,303.22,2.82,D,2
41.19143,32.61853,334.43,0.43,0.38,2020-08-21,1056,N,VIIRS,n,2,302.43,2.59,D,2
40.44165,27.14092,342.48,0.41,0.37,2020-08-21,1056,N,VIIRS,n,2,307.36,4.36,D,2
40.44502,27.13988,340.25,0.41,0.37,2020-08-21,1056,N,VIIRS,n,2,303.57,4.36,D,2
40.92426,29.17414,336.18,0.38,0.36,2020-08-21,1056,N,VIIRS,n,2,301.38,5.25,D,0
41.26574,31.42325,334.45,0.4,0.37,2020-08-21,1056,N,VIIRS,l,2,307.22,4.3,D,2
41.01999,28.55752,330.82,0.39,0.36,2020-08-21,1056,N,VIIRS,n,2,303.42,1.37,D,2
41.34492,27.40514,345.8,0.4,0.37,2020-08-21,1056,N,VIIRS,n,2,310.84,10.65,D,0
41.34826,27.40414,367,0.4,0.37,2020-08-21,1056,N,VIIRS,h,2,311.49,10.65,D,0
41.28523,26.535,330.52,0.42,0.38,2020-08-21,1056,N,VIIRS,l,2,304.51,1.42,D,0
41.52174,26.95569,333.04,0.41,0.37,2020-08-21,1056,N,VIIRS,l,2,307.94,1.42,D,0
41.65417,27.21024,337.37,0.4,0.37,2020-08-21,1056,N,VIIRS,n,2,303.91,1.79,D,0
41.63655,27.50597,302.69,0.41,0.61,2020-08-21,2314,N,VIIRS,n,2,289.3,0.89,N,2
41.62875,27.68365,301.86,0.4,0.6,2020-08-21,2314,N,VIIRS,n,2,288.84,0.99,N,2
41.17939,32.63695,306.84,0.44,0.46,2020-08-21,2314,N,VIIRS,n,2,288.11,1.28,N,2
41.17511,32.63622,321.46,0.44,0.46,2020-08-21,2314,N,VIIRS,n,2,288.39,1.28,N,2
41.17556,32.63106,310.23,0.44,0.46,2020-08-21,2314,N,VIIRS,n,2,288.34,2.97,N,2
41.26614,31.4245,312.81,0.51,0.49,2020-08-21,2314,N,VIIRS,n,2,291.87,3.63,N,2
41.26566,31.43074,304.5,0.51,0.49,2020-08-21,2314,N,VIIRS,n,2,289.41,1.29,N,2
41.25745,31.41701,299.67,0.51,0.49,2020-08-21,2314,N,VIIRS,n,2,289.05,1.27,N,2
41.2565,31.42943,302.59,0.51,0.49,2020-08-21,2314,N,VIIRS,n,2,290.07,1.64,N,2
41.01905,28.55259,308.65,0.36,0.57,2020-08-21,2314,N,VIIRS,n,2,290.76,1.46,N,2
41.01883,28.55676,307.13,0.36,0.57,2020-08-21,2314,N,VIIRS,n,2,290.99,1.08,N,2
40.76436,32.21563,300.25,0.46,0.47,2020-08-21,2314,N,VIIRS,n,2,283.85,1.01,N,2
40.77992,29.59844,303.82,0.63,0.54,2020-08-21,2314,N,VIIRS,n,2,292.02,2.13,N,2
40.75908,29.3573,301.2,0.32,0.55,2020-08-21,2314,N,VIIRS,n,2,290.98,0.86,N,2
39.96146,33.14496,298.47,0.4,0.45,2020-08-21,2314,N,VIIRS,n,2,286.04,1,N,2
39.9445,33.19088,305.17,0.4,0.44,2020-08-21,2314,N,VIIRS,n,2,287.17,1.12,N,2
39.83693,30.29654,297.21,0.56,0.52,2020-08-21,2315,N,VIIRS,n,2,286.56,1.79,N,2
39.59536,32.42083,298.86,0.43,0.46,2020-08-21,2315,N,VIIRS,n,2,287.49,0.32,N,2
38.6545,39.77415,329.1,0.38,0.36,2020-08-21,2315,N,VIIRS,n,2,290.22,4.38,N,2
38.65121,39.7733,327.31,0.38,0.36,2020-08-21,2315,N,VIIRS,n,2,291.56,4.38,N,2
38.65191,39.76892,318.85,0.38,0.36,2020-08-21,2315,N,VIIRS,n,2,291.61,4.38,N,2
39.86572,26.24512,303.64,0.46,0.64,2020-08-21,2315,N,VIIRS,n,2,292.67,1.14,N,2
38.45415,38.72666,310.04,0.39,0.36,2020-08-21,2315,N,VIIRS,n,2,292.45,1.01,N,2
38.16987,40.30775,307.02,0.39,0.36,2020-08-21,2315,N,VIIRS,n,2,292.5,0.81,N,0
38.16254,40.31041,305.39,0.39,0.36,2020-08-21,2315,N,VIIRS,n,2,292.89,0.68,N,0
39.12527,31.68849,301.17,0.47,0.48,2020-08-21,2315,N,VIIRS,n,2,285.24,0.82,N,0
37.97118,40.3786,308.46,0.39,0.36,2020-08-21,2315,N,VIIRS,n,2,292.59,0.86,N,0
37.57537,42.09806,303.79,0.43,0.38,2020-08-21,2315,N,VIIRS,n,2,292.72,1.07,N,0
37.57452,42.10266,313.3,0.43,0.38,2020-08-21,2315,N,VIIRS,n,2,293.54,1.16,N,0
37.57399,42.09991,317.49,0.43,0.38,2020-08-21,2315,N,VIIRS,n,2,293.2,2.17,N,0
37.22214,43.78292,300.57,0.49,0.41,2020-08-21,2315,N,VIIRS,n,2,290.31,0.74,N,0
37.39005,42.75824,306.34,0.45,0.39,2020-08-21,2315,N,VIIRS,n,2,293.72,2.08,N,0
37.8138,38.6106,310.12,0.39,0.36,2020-08-21,2315,N,VIIRS,n,2,294.29,1.06,N,0
38.61288,31.67414,302.92,0.46,0.47,2020-08-21,2315,N,VIIRS,n,2,285.64,0.64,N,0
37.61823,39.515,303.87,0.38,0.36,2020-08-21,2315,N,VIIRS,n,2,291.07,0.54,N,0
38.65958,30.6177,299.15,0.53,0.5,2020-08-21,2315,N,VIIRS,n,2,286.92,1.36,N,2
37.4864,40.21674,322.53,0.39,0.36,2020-08-21,2315,N,VIIRS,n,2,292.99,1.07,N,0
37.4831,40.21586,303.15,0.39,0.36,2020-08-21,2315,N,VIIRS,n,2,292.09,1.07,N,0
37.48053,40.21061,318.07,0.39,0.36,2020-08-21,2315,N,VIIRS,n,2,293.19,1.44,N,0
37.20692,41.73834,303.31,0.42,0.38,2020-08-21,2315,N,VIIRS,n,2,292.58,0.39,N,0
37.71552,38.67246,309.3,0.39,0.36,2020-08-21,2315,N,VIIRS,n,2,294.84,1.62,N,0
37.20351,41.73739,302.91,0.42,0.38,2020-08-21,2315,N,VIIRS,n,2,292.51,0.39,N,0
37.20484,41.7399,313.27,0.42,0.38,2020-08-21,2315,N,VIIRS,n,2,293.38,0.99,N,0
38.65746,30.61644,302.4,0.53,0.5,2020-08-21,2315,N,VIIRS,n,2,286.56,1.27,N,2
37.19711,41.72311,312.47,0.42,0.38,2020-08-21,2315,N,VIIRS,n,2,293.49,0.81,N,0
37.19628,41.72775,306.63,0.42,0.38,2020-08-21,2315,N,VIIRS,n,2,293.58,0.81,N,0
37.19371,41.72215,316.53,0.42,0.38,2020-08-21,2315,N,VIIRS,n,2,293.55,1.03,N,0
37.19287,41.72679,305.53,0.42,0.38,2020-08-21,2315,N,VIIRS,n,2,293.61,1.03,N,0
37.337,40.80406,306.29,0.4,0.37,2020-08-21,2315,N,VIIRS,n,2,295.14,0.98,N,0
38.62762,29.46465,303.33,0.61,0.53,2020-08-21,2315,N,VIIRS,n,2,286.58,1.4,N,0
37.69493,38.08525,307.44,0.39,0.36,2020-08-21,2315,N,VIIRS,n,2,295.74,0.93,N,2
37.25959,40.7395,321.58,0.4,0.37,2020-08-21,2315,N,VIIRS,n,2,296.31,2.32,N,0
37.34481,40.23389,307.46,0.39,0.36,2020-08-21,2315,N,VIIRS,n,2,295.72,1.57,N,0
38.62688,29.46524,302.71,0.61,0.53,2020-08-21,2315,N,VIIRS,n,2,286.37,1.4,N,0
38.75417,26.95053,323.89,0.42,0.61,2020-08-21,2315,N,VIIRS,n,2,295.21,1.17,N,2
38.74847,26.95016,305.46,0.42,0.61,2020-08-21,2315,N,VIIRS,n,2,293.54,1.17,N,2
38.74277,26.94977,306.42,0.42,0.61,2020-08-21,2315,N,VIIRS,n,2,294.46,1.24,N,2
38.73731,26.94446,308.21,0.42,0.61,2020-08-21,2315,N,VIIRS,n,2,296.47,2.05,N,2
38.73635,26.96412,303.36,0.41,0.61,2020-08-21,2315,N,VIIRS,n,2,293.09,0.5,N,2
37.5961,38.01894,330.8,0.39,0.36,2020-08-21,2315,N,VIIRS,n,2,294.69,2.4,N,0
37.59418,38.02076,321.01,0.39,0.36,2020-08-21,2315,N,VIIRS,n,2,293.89,1.01,N,0
37.59483,38.01638,311.39,0.39,0.36,2020-08-21,2315,N,VIIRS,n,2,293.98,1.22,N,0
37.59086,38.01999,313.99,0.39,0.36,2020-08-21,2315,N,VIIRS,n,2,294.16,1.01,N,0
37.59022,38.02435,308.37,0.39,0.36,2020-08-21,2315,N,VIIRS,n,2,294.62,1.01,N,0
37.19958,40.30768,312.8,0.39,0.36,2020-08-21,2315,N,VIIRS,n,2,295.22,1.53,N,0
37.19627,40.30681,314.87,0.39,0.36,2020-08-21,2315,N,VIIRS,n,2,295.2,1.53,N,0
37.27587,38.73071,307.74,0.38,0.36,2020-08-21,2315,N,VIIRS,n,2,294.38,0.86,N,2
37.93977,32.53337,302.55,0.41,0.45,2020-08-21,2315,N,VIIRS,n,2,289.12,0.58,N,2
37.3516,37.16142,306.32,0.4,0.37,2020-08-21,2315,N,VIIRS,n,2,295.54,1.04,N,2
37.88259,32.68525,303.66,0.4,0.44,2020-08-21,2315,N,VIIRS,n,2,285.87,0.82,N,0
37.29295,37.15791,312.12,0.4,0.37,2020-08-21,2315,N,VIIRS,n,2,294.7,0.84,N,2
36.79996,37.01931,311.25,0.4,0.37,2020-08-21,2315,N,VIIRS,n,2,295.86,1.35,N,0
37.65623,28.35668,305.69,0.34,0.56,2020-08-21,2315,N,VIIRS,n,2,292.54,0.36,N,0
36.86965,35.91575,309.28,0.43,0.38,2020-08-21,2315,N,VIIRS,n,2,292.88,1.26,N,2
36.87032,34.76283,310.67,0.47,0.4,2020-08-21,2315,N,VIIRS,n,2,295.62,1.6,N,2
36.86729,34.75683,305.38,0.47,0.4,2020-08-21,2315,N,VIIRS,n,2,295.05,0.9,N,2
37.13705,30.82707,326.76,0.49,0.49,2020-08-21,2315,N,VIIRS,n,2,297.36,4.26,N,0
37.13638,30.82666,323.49,0.49,0.49,2020-08-21,2315,N,VIIRS,n,2,297.22,3.52,N,0
36.26318,33.72844,311.99,0.52,0.41,2020-08-21,2315,N,VIIRS,n,2,297.55,3.28,N,2
41.17545,32.63393,303.34,0.64,0.72,2020-08-22,0054,N,VIIRS,n,2,285.16,2.43,N,2
41.26798,31.42355,300.19,0.56,0.69,2020-08-22,0054,N,VIIRS,n,2,287.38,1.68,N,2
41.26477,31.42636,303.85,0.56,0.69,2020-08-22,0054,N,VIIRS,n,2,287.59,2.13,N,2
41.02161,28.55577,317.34,0.42,0.61,2020-08-22,0055,N,VIIRS,n,2,291.52,1.73,N,2
41.01902,28.55273,310.39,0.42,0.61,2020-08-22,0055,N,VIIRS,n,2,290.12,1.21,N,2
38.65885,30.62016,299.61,0.62,0.71,2020-08-22,0055,N,VIIRS,n,2,284.33,1.1,N,2
39.86562,26.24423,317.39,0.35,0.56,2020-08-22,0055,N,VIIRS,n,2,294,1.19,N,2
38.75587,26.94853,307.87,0.4,0.6,2020-08-22,0055,N,VIIRS,n,2,293.52,2.27,N,2
38.75461,26.95304,307.28,0.4,0.6,2020-08-22,0055,N,VIIRS,n,2,293.22,0.95,N,2
38.74932,26.95058,312.06,0.4,0.6,2020-08-22,0055,N,VIIRS,n,2,293.33,0.95,N,2
38.75539,26.95166,322.08,0.4,0.6,2020-08-22,0055,N,VIIRS,n,2,294.28,1.63,N,2
38.75011,26.94918,314.53,0.4,0.6,2020-08-22,0055,N,VIIRS,n,2,293.73,1.56,N,2
38.25078,27.31816,308.21,0.43,0.62,2020-08-22,0055,N,VIIRS,n,2,292.56,0.59,N,0
37.29427,43.80763,339.77,0.69,0.74,2020-08-22,0856,N,VIIRS,n,2,299.88,14.52,D,0
36.23125,36.46762,339.98,0.39,0.36,2020-08-22,1036,N,VIIRS,n,2,311.12,2.51,D,0
36.23362,36.41411,335.76,0.39,0.36,2020-08-22,1036,N,VIIRS,n,2,308.48,2.3,D,0
36.26114,36.53165,338.65,0.39,0.36,2020-08-22,1036,N,VIIRS,n,2,311.69,8.82,D,0
